,Région,Service AIOT,Sous-service AIOT,Equipe AIOT,Thématique AIOT,Code_AIOT,Siret,Raison sociale ,Nom_usuel,Adresse 1,Adresse 2,Adresse 3,Code postal,Commune,Courriel d'échange avec l'administration,Coordonnées X,Coordonnées Y,Référentiel géographique,AIOT publiable,Statut Seveso,Statut IED,Régime autorisé,Régime en vigueur,Site prioritaire PPC,Site à enjeux PPC,Autres marqueurs de priorité,Carrière,POI,PAC,PPI,PPRT,SUP seveso,Biocides,Fluides frigo,Nanos,Reach,Garanties financières,Acte valide GF,Rubrique IED principale,Alinéa rubrique IED principale,BREF principal,Marqueurs régionaux,longitude,latitude,nb_points,groupe_id,geometry
838,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6412906,45720861900116,LESIEUR,LESIEUR,RUE DE BERLIN,CS 60166,,13745,Vitrolles,julien.delpont@groupeavril.com,882801,6260846,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.256609244619578,43.423215966260344,1.0,624.0,POINT (5.256609244619578 43.423215966260344)
839,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,SPR,Unité ICPE,ICPE,6402565,-,LGI,,Quai des Tellines,,,13230,Port-Saint-Louis-du-Rhône,adresse non renseignée,848365,6258221,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",4.830928691653968,43.40762577639828,4.0,137.0,POINT (4.830928691653968 43.40762577639828)
840,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6410916,34326262204901,LIDL,LIDL,Chemin de la Cairanne,Lieu-dit Le Favary,,13790,Rousset,lleger@lidl.fr,909924,6267237,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.5937980233697955,43.47319326975875,1.0,862.0,POINT (5.5937980233697955 43.47319326975875)
841,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400972,39263124800193,LINDE France  Fos-sur-Mer,LINDE France Fos-sur-Mer,Route de Port-Saint-Louis-du-Rhône,Le Caban,,13270,Fos-sur-Mer,adresse non renseignée,848517,6261610,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,4.833774893651256,43.43807497521586,1.0,138.0,POINT (4.833774893651256 43.43807497521586)
842,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Seveso,ICPE,6402114,56080176300015,LINDE FRANCE S.A,LINDE France Berre,Lotissement industriel La Minaude,Zone nord de l'Aubette,,13130,Berre-l'Étang,pierre.de.macedo@linde.com,876394,6269531,Lambert 93,Oui,Seveso seuil haut,Non,A,A,Oui,Non,,Non concernée,,,,,,,,,,Seveso SH,Oui,,,,"a_PPC_2017,est_un_P",5.180518023228827,43.50294136711224,1.0,514.0,POINT (5.180518023228827 43.50294136711224)
843,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Equipe Aix en Provence,ICPE,6410500,-,LOCYLA,LOCYLA,Secteur Saint-Charles,RD 6,,13710,Fuveau,adresse non renseignée,910519,6266556,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.600867416956412,43.46689370647446,1.0,868.0,POINT (5.600867416956412 43.46689370647446)
844,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6403411,-,LOGICOR (exMDM) (F),LOGICOR,Zone Ecopôle du Mas de Laurent,,,13310,Saint-Martin-de-Crau,Nicolas.Nigay@logicor.eu,843796,6282533,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,2009-08-10 00:00:00,,,,,,,,,,-,,,,Indic.Région5,4.781330600981357,43.62724655596671,1.0,82.0,POINT (4.781330600981357 43.62724655596671)
845,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6402184,33975372500029,LOGICOR 1,LOGICOR 1 (ex MAISONS DU MONDE (E)),Zone Ecopôle,Rue Gay Lussac,,13310,Saint-Martin-de-Crau,asp18@invitations.mailinblack.com,844135,6282429,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,4.785499542701427,43.6262421371176,1.0,85.0,POINT (4.785499542701427 43.6262421371176)
846,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6406691,49454773000031,LOGICOR GESTION - ARROW AVIGNON Eurl,Entrepôt ARROW AVIGNON,Z.A.C Sainte Anne Est,,,84700,Sorgues,Guillaume.Heemeryck@logicor.eu,851942,6323217,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,2011-03-23 00:00:00,,,,,,,,,,-,,,,Indic.Région5,4.894293303017266,43.9915513070963,1.0,234.0,POINT (4.894293303017266 43.9915513070963)
847,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6410556,-,LOGIPREST,LOGIPREST SMC6 et SMC7,Lieu-dit Mas de Leuze,,,13310,Saint-Martin-de-Crau,Laurent.Toutain@katoennatie.com,844866,6282616,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,2017-03-16 00:00:00,,,,,,,,,,-,,,,Indic.Région5,4.794604472017892,43.62777519972915,1.0,101.0,POINT (4.794604472017892 43.62777519972915)
848,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6414171,89756138700019,LOMA ENVIRONNEMENT,,rd 6,Chez Entrepôt Poujols,,13320,Bouc-Bel-Air,adresse non renseignée,895083,6263084,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",5.408977411075694,43.44007757768278,1.0,759.0,POINT (5.408977411075694 43.44007757768278)
849,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Equipe Martigues,ICPE,6402158,30615902100022,LOMATRANS,LOMATRANS,Quartier Grande Bastide,R N 568,,13161,Châteauneuf-les-Martigues,adresse non renseignée,876311,6257041,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.175240317153628,43.3906364524422,1.0,511.0,POINT (5.175240317153628 43.3906364524422)
850,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques chroniques,ICPE,6400537,39479218800010,LOUIS MARTIN PRODUCTION,MARTIN Louis ,Quartier la Peyrouse,82 chemin de la Buire,,84170,Monteux,adresse non renseignée,859778,6328768,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Oui,,Non concernée,2011-05-16 00:00:00,,,,,,,,,,-,,,,,4.993692896458155,44.03975904622251,1.0,335.0,POINT (4.993692896458155 44.03975904622251)
851,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6400759,37816083200010,LPC AUTO,LPC AUTO (ex SEDCA),ZI St Mitre,1555 chemin Vallée,,13400,Aubagne,qhse@fertrecyclage.com,905122,6246132,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,Pollution des sols et des eaux ≤ 100 k€,Non,,,,Indic.Région5,5.526166389947278,43.2848284918081,1.0,831.0,POINT (5.526166389947278 43.2848284918081)
852,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Seveso,ICPE,6400988,40307130100036,Lyondell Basell Services France SAS,LBSF PLP Port de la Pointe,Dépôt du Port de la Pointe,,,13130,Berre-l'Étang,Dirk.Schonaich@lyondellbasell.com,873999,6264645,Lambert 93,Oui,Seveso seuil haut,Non,S,A,Oui,Non,Sites et sols pollués,Non concernée,,,,2015-04-28 00:00:00,,,,,,Seveso SH,Oui,,,,"PPA,Indic.Région5,reservé SPR,a_PPC_2017,est_un_P",5.149283047682376,43.45958980304489,1.0,504.0,POINT (5.149283047682376 43.45958980304489)
853,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Seveso,ICPE,6410871,50153703900023,Lyondell Basell Services France SAS,LBSF -Lyondell Basell Services France,Chemin departemental 54,BP 14,,13130,Berre-l'Étang,Dirk.Schonaich@lyondellbasell.com,876607,6269796,Lambert 93,Oui,Non Seveso,Oui,A,A,Non,Oui,Sous quota CO2,Non concernée,2013-01-01 00:00:00,,,2019-06-12 00:00:00,,,,,,,-,3710 - Traitement des eaux résiduaires,,CWW - 2016-06-09,"a_PPC_2017,est_un_P",5.183240261086915,43.50527172440992,1.0,516.0,POINT (5.183240261086915 43.50527172440992)
854,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Seveso,ICPE,6400997,33383456200022,LYONDELL CHIMIE SAS,LYONDELL,Route du Quai Mineralier,BP 201,,13270,Fos-sur-Mer,Francois-Xavier.Carret@lyondellbasell.com,849358,6260057,Lambert 93,Oui,Seveso seuil haut,Oui,S,A,Oui,Oui,"Sous quota CO2,TGAP Air",Non concernée,2017-10-23 00:00:00,,,2012-12-03 00:00:00,,,,,,Seveso SH,Non,3410 - Fabrication de produits chimiques organiques,b,LVOC - 2017-12-07,"reservé SPR,Indic.Région5,est_un_P,a_PPC_2017,PPA,AS EAU mensuelle",4.843707512687223,43.423930944561036,1.0,149.0,POINT (4.843707512687223 43.423930944561036)
855,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6400336,41003460700938,LYONNAISE DES EAUX  - Usine de l'Apié,LYONNAISE DES EAUX - Usine de l'Apié,"80, Chemin de l'Apié",,,06530,Peymeinade,toni.vizzari@suez.com,1013763,6286545,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,2007-05-23 00:00:00,,,,,,,,,,-,,,,Indic.Région5,6.886830999999435,43.60844279874052,1.0,1412.0,POINT (6.886830999999435 43.60844279874052)
856,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6401200,41821507500023,M2I SALIN,M2I,Route d'Arles,SALIN DE GIRAUD,,13129,Arles,marion.halma@m2i-industry.com,840590,6259456,Lambert 93,Oui,Seveso seuil bas,Oui,A,A,Oui,Oui,TGAP Air,Non concernée,2014-03-24 00:00:00,,,,,,,,,Pollution des sols et des eaux > 100 k€,Non,3450 - Fabrication de produits pharmaceutiques,,WGC - 2022-12-12,"a_PPC_2017,AS EAU mensuelle,Indic.Région5,est_un_P",4.7353463398363616,43.42031297241309,1.0,50.0,POINT (4.7353463398363616 43.42031297241309)
857,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6400428,34086935300136,Mäder Composites France,MADER Composites France (ex CRAY VALLEY),"177, avenue des frères lumière",cs 20111,,84700,Sorgues,l.calabrese@mader-group.com,851167,6326780,Lambert 93,Oui,Non Seveso,Oui,A,A,Non,Oui,,Non concernée,,,,,,,,,,,-,3410 - Fabrication de produits chimiques organiques,h,WGC - 2022-12-12,"reservé SPR,a_PPC_2017,AS EAU mensuelle,Indic.Région5,est_un_P,PPA",4.885695497944269,44.02377586783798,1.0,211.0,POINT (4.885695497944269 44.02377586783798)
858,PROVENCE-ALPES-COTE D'AZUR,DDPP 06,SA,SA,ICPE,6402839,21060088802383,MAIRIE,PARC PHOENIX,405 promenade des Anglais,,,06200,Nice,adresse non renseignée,1040193,6294619,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Oui,,Non concernée,,,,,,,,,,,-,,,,est_un_P,7.218981435883065,43.66879519086047,1.0,1556.0,POINT (7.218981435883065 43.66879519086047)
859,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6405481,-,Mairie Ancelle,CARRIERE communale d'Ancelle,ANCELLE,,,05260,Ancelle,adresse non renseignée,956690,6396957,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Carrière à ciel ouvert hors d'eau,,,,,,,,,,,-,,,,Indic.Région5,6.236721339349791,44.624353035220146,1.0,1204.0,POINT (6.236721339349791 44.624353035220146)
860,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6412316,21050022900013,MAIRIE DE BREZIERS,ISDI MAIRIE DE BREZIERS,Lieu-dit LES GUISSONS,,,05190,Bréziers,adresse non renseignée,955371,6375343,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,6.209037932432273,44.43042480186926,1.0,1190.0,POINT (6.209037932432273 44.43042480186926)
861,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 04,ICPE,6413186,21040039600011,Mairie de Castellane,Mairie de Castellane ,Lieu-dit Saint Roch,Parcelle anciennement cadastrée 000OC0705,,04120,Castellane,adresse non renseignée,984509,6311616,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,a_PPC_2017",6.538856163385154,43.84616595421552,1.0,1297.0,POINT (6.538856163385154 43.84616595421552)
862,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 83,Pôle Carrières - déchets,ICPE,6412729,-,Mairie de Ginasservis,ISDI illégale GINASSERVIS,Lieu dit le pied de la chèvre,,,83560,Ginasservis,adresse non renseignée,928434,6287663,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",5.831363902965098,43.65114585008747,1.0,979.0,POINT (5.831363902965098 43.65114585008747)
863,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 83,Pôle Carrières - déchets,ICPE,6412189,21830116600011,Mairie de Saint-Maximin la Sainte-Baume,ISDI Le Rudeau - SAINT-MAXIMIN,Lieu-dit Le Rudeau,,,83470,Saint-Maximin-la-Sainte-Baume,adresse non renseignée,934678,6265614,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.8986596203608155,43.45085641630492,1.0,1024.0,POINT (5.8986596203608155 43.45085641630492)
864,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 04,ICPE,6406646,-,Mairie de Sisteron,STEP  Sisteron Service des Eaux Durance,Place de la République,,,04200,Sisteron,adresse non renseignée,932864,6351813,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,est_un_P,Indic.Région5",5.91556868267477,44.22663451489252,1.0,1043.0,POINT (5.91556868267477 44.22663451489252)
865,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 04,ICPE,6412890,-,Mairie Thorame Basse,ISDI Illégale Thorame Basse ,Déchetterie Thorame Basse Parcelle 535,Les Graves,,04170,Thorame-Basse,adresse non renseignée,979605,6339465,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",6.493252345456296,44.09851638322949,1.0,1269.0,POINT (6.493252345456296 44.09851638322949)
866,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 83,Pôle Carrières - déchets,ICPE,6413005,-,Mairie Vidauban,ISDI illégale mairie Vidauban,DN7- Parcelles AH 0266-0265,,,83550,Vidauban,adresse non renseignée,979975,6261673,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",6.4553666513519525,43.39903779905701,1.0,1261.0,POINT (6.4553666513519525 43.39903779905701)
867,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6406050,-,MAISON DU MONDE ex GEMFI bat H et I,MAISONS DU MONDE (H),28 bis rue Barbés,,,13310,Saint-Martin-de-Crau,fterral@maisonsdumonde.com,845255,6282585,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",4.799413000260224,43.62741669127116,1.0,107.0,POINT (4.799413000260224 43.62741669127116)
868,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6407064,-,MAISONS DU MONDE,MAISONS DU MONDE Fos,Zone de la Feuillane,,,13270,Fos-sur-Mer,fterral@maisonsdumonde.com,852886,6266349,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,2013-06-14 00:00:00,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",4.889099320759471,43.479772153351576,1.0,217.0,POINT (4.889099320759471 43.479772153351576)
869,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6407547,-,MAISONS DU MONDE,MAISONS DU MONDE (F-G7),plate forme logistique CLESUD,,,13450,Grans,radam@id-logistics.com,861835,6281800,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,2009-08-10 00:00:00,,,,,,,,,,-,,,,Indic.Région5,5.004474836328349,43.616762499621814,1.0,362.0,POINT (5.004474836328349 43.616762499621814)
870,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6409804,-,MAISONS DU MONDE,MAISONS DU MONDE (J),Zone Ecopole du Mas de Laurent,,,13310,Saint-Martin-de-Crau,adresse non renseignée,845266,6282390,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",4.799494179304939,43.62566032017581,1.0,108.0,POINT (4.799494179304939 43.62566032017581)
871,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6410467,-,MAISONS DU MONDE,MAISONS DU MONDE (Bdl 03),Avenue Marie Curie,ZI du Bois de Leuze,,13310,Saint-Martin-de-Crau,fterral@maisonsdumonde.com,844698,6281500,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,a_PPC_2017",4.792210265113148,43.61777059793901,1.0,95.0,POINT (4.792210265113148 43.61777059793901)
872,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6408533,-,MAISONS DU MONDE,MAISONS DU MONDE (C),Mas de Boussard,ZI Ecopole du Mas de Laurent,,13310,Saint-Martin-de-Crau,fterral@maisonsdumonde.com,843505,6282990,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",4.77785438413499,43.63141652053202,1.0,78.0,POINT (4.77785438413499 43.63141652053202)
873,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6408497,-,MAISONS DU MONDE,MAISONS DU MONDE (A) exBOUSSARD NORD,Mas de Boussard,ZI Ecopole du Mas de Laurent,,13310,Saint-Martin-de-Crau,fterral@maisonsdumonde.com,843334,6282822,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,2014-07-03 00:00:00,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",4.775689818036569,43.629939886741404,1.0,75.0,POINT (4.775689818036569 43.629939886741404)
874,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6409468,38319665600078,MAISONS DU MONDE,MAISONS DU MONDE Lot B5,Lot B5 - porte des Amériques,Zone industrialo Portuaire Fos Distripor,,13230,Port-Saint-Louis-du-Rhône,iaoudia@maisonsdumonde.com,847210,6258448,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,a_PPC_2017",4.816744667552355,43.40990739720914,1.0,123.0,POINT (4.816744667552355 43.40990739720914)
875,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 83,Pôle Risques accidentels et chroniques,ICPE,6406115,35187113200020,MAJ - ELIS,BLANCHISSERIE MAJ- ELIS(ex GRENAT),11 RUE LAVOISIER,Z  I La Farlède_ BP269,,83210,La Farlède,adresse non renseignée,947727,6233065,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"a_PPC_2017,AS EAU mensuelle,Indic.Région5",6.044188376675026,43.15384730638877,1.0,1111.0,POINT (6.044188376675026 43.15384730638877)
876,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Chronique Risque,ICPE,6400737,77573383500018,MAJ ELIS PROVENCE,ELIS PROVENCE,"31, avenue des platanes",,,13010,Marseille,brice.bonneviale@elis.com,895885,6245059,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,AS EAU mensuelle",5.412077622834937,43.277778821805235,1.0,764.0,POINT (5.412077622834937 43.277778821805235)
877,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6407835,77573383500018,MAJ SA,MAJ ELIS Carros 2,1ère avenue - 12ème rue,Zone Industrielle,,06510,Carros,sebastien.cappelle@elis.com,1038120,6308493,Lambert 93,Oui,Non Seveso,Non,E,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,PPA",7.202469897195705,43.79445619211493,1.0,1543.0,POINT (7.202469897195705 43.79445619211493)
878,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6400347,77573383500661,MAJ SA,MAJ ELIS RIVIERA,5e avenue-17e rue,BP 303,,06510,Le Broc,jean-marc.brasca@elis.com,1036821,6309724,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"est_un_P,PPA,AS EAU mensuelle,a_PPC_2017,Indic.Région5",7.187165575961131,43.80613882261876,1.0,1523.0,POINT (7.187165575961131 43.80613882261876)
879,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Equipe Aix en Provence,ICPE,6404426,-,MALABAR,MALABAR,"282, rue Paul Ricard",,,13320,Bouc-Bel-Air,adresse non renseignée,893801,6261000,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.392376940580487,43.421688024073134,1.0,746.0,POINT (5.392376940580487 43.421688024073134)
880,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6400356,95580206100106,MALONGO,MALONGO Carros,ZI - 1e avenue - 9e rue,BP 121,,06510,Carros,adresse non renseignée,1038703,6306144,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,7.208147811901817,43.77306887007759,1.0,1546.0,POINT (7.208147811901817 43.77306887007759)
881,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6404706,24130040900018,MAMP,MAMP_ISDND Vallon du fou,CSDU du Vallon du Fou,le Vallon du Fou,,13117,Martigues,alice.atay@ampmetropole.fr,864122,6258407,Lambert 93,Oui,Non Seveso,Oui,A,A,Oui,Non,,Non concernée,,,,,,,,,,Stockage des déchets (hors inertes),Oui,3540 - Installation de stockage de déchets,1,WT - 2018-08-17,"Indic.Région5,AS EAU mensuelle,a_PPC_2017,est_un_P",5.0253588594536165,43.40583747877156,1.0,390.0,POINT (5.0253588594536165 43.40583747877156)
882,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6400319,41555028400012,MANE ET FILS LA SARREE,MANE ET FILS LA SARREE,Route de Gourdon,,,06620,Le Bar-sur-Loup,Sebastien.GLAISE@MANE.com,1019624,6296380,Lambert 93,Oui,Seveso seuil haut,Non,S,A,Oui,Oui,,Non concernée,2009-10-27 00:00:00,,,,,,,,,,-,,,,"reservé SPR,PPA,est_un_P,a_PPC_2017",6.965428409051893,43.694207219751846,1.0,1452.0,POINT (6.965428409051893 43.694207219751846)
883,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 06,Pôle ERASO,ICPE,6400318,41555028400012,MANE ET FILS NOTRE-DAME,MANE ET FILS NOTRE-DAME,"620, Route de Grasse",,,06620,Le Bar-sur-Loup,adresse non renseignée,1020487,6296643,Lambert 93,Oui,Seveso seuil bas,Oui,A,A,Oui,Oui,,Non concernée,2009-10-27 00:00:00,,,,,,,,,,-,3710 - Traitement des eaux résiduaires,,WGC - 2022-12-12,"reservé SPR,est_un_P,AS EAU mensuelle,a_PPC_2017",6.97628135910777,43.696180414980326,1.0,1453.0,POINT (6.97628135910777 43.696180414980326)
884,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 13,Pôle Déchet Matériau,ICPE,6400602,-,MANRIQUE,MANRIQUE,"403, Avenue Jean Monnet",,,13170,Les Pennes-Mirabeau,adresse non renseignée,885774,6260250,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Non,,Non concernée,,,,,,,,,,,-,,,,Indic.Région5,5.293075739405473,43.41708584911641,1.0,639.0,POINT (5.293075739405473 43.41708584911641)
885,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 04-05,Pôle Territorial 05,ICPE,6409514,-,MARCUS RECUP,MARCUS RECUP,Montdauphin,,,05600,Eygliers,adresse non renseignée,989185,6404912,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,Non concernée,,,,,,,,,,,-,,,,"Indic.Région5,a_PPC_2017",6.650549544566929,44.683147675015384,1.0,1346.0,POINT (6.650549544566929 44.683147675015384)
886,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 84,Unité risques accidentels,ICPE,6400889,34373891000086,MAREVA PISCINES ET FILTRATIONS,MAREVA PISCINES ET FILTRATIONS,Z.I.du Bois de Leuze,,,13310,Saint-Martin-de-Crau,adresse non renseignée,843880,6282084,Lambert 93,Oui,Seveso seuil haut,Non,A,A,Oui,Non,,Non concernée,2019-07-24 00:00:00,,2000-03-31 00:00:00,,,,,,,"Seveso SH,Pollution des sols et des eaux > 100 k€",Non, - ,,WGC - 2022-12-12,"a_PPC_2017,AS EAU mensuelle,est_un_P",4.782245310163815,43.62319052161822,1.0,83.0,POINT (4.782245310163815 43.62319052161822)
887,PROVENCE-ALPES-COTE D'AZUR,DREAL PACA,UD 83,Pôle Carrières - déchets,ICPE,6400173,-,MARIA PERE ET FILS,MARIA PERE ET FILS,Z A DES PRATS,,,83110,Sanary-sur-Mer,adresse non renseignée,929778,6228610,Lambert 93,Oui,Non Seveso,Non,A,E,Non,Non,,,,,,,,,,,,,-,,,,"a_PPC_2017,Indic.Région5",5.821862062157243,43.11979977534417,1.0,974.0,POINT (5.821862062157243 43.11979977534417)
888,PROVENCE-ALPES-COTE D'AZUR,DDPP 06,SA,SA,ICPE,6402569,-,MARINELAND SAS,MARINELAND SAS,306 avenue de Mozart,,,06600,Antibes,adresse non renseignée,1032833,6288301,Lambert 93,Oui,Non Seveso,Non,A,A,Non,Oui,,Non concernée,,,,,,,,,,,-,,,,est_un_P,7.1237842884295235,43.61552261863696,1.0,1500.0,POINT (7.1237842884295235 43.61552261863696)
